Country,MarketSegment,ArrivalDateMonth,DepositType,CustomerType,LeadTime,ArrivalDateYear,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,RequiredCarParkingSpaces,IsCanceled
PRT,Direct,August,No Deposit     ,Transient,210,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,25,2017,34,26,0,1
PRT,Online TA,August,No Deposit     ,Transient,1,2017,34,25,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,203,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,0,2017,34,25,0,0
ESP,Online TA,August,No Deposit     ,Transient,125,2017,34,20,1,0
PRT,Online TA,August,No Deposit     ,Transient,169,2017,34,21,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,157,2017,33,19,1,0
CHE,Online TA,August,No Deposit     ,Transient-Party,146,2017,33,19,0,0
CN,Offline TA/TO,August,No Deposit     ,Transient,181,2017,34,22,0,0
PRT,Online TA,August,No Deposit     ,Transient,64,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,0,2017,34,25,0,0
PRT,Online TA,August,No Deposit     ,Transient,64,2017,33,19,1,0
PRT,Direct,August,No Deposit     ,Transient-Party,215,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,7,2017,34,21,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,210,2017,33,19,0,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,34,25,1,0
ESP,Online TA,August,Refundable     ,Transient,175,2017,35,28,0,1
PRT,Online TA,August,No Deposit     ,Transient-Party,157,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,83,2017,34,21,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,144,2017,33,19,0,0
IRL,Direct,August,No Deposit     ,Transient,10,2017,34,22,0,0
PRT,Online TA,August,No Deposit     ,Transient,1,2017,34,25,0,0
ESP,Online TA,August,No Deposit     ,Transient,175,2017,35,28,0,1
PRT,Online TA,August,No Deposit     ,Transient,235,2017,34,20,1,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,34,26,0,1
ESP,Online TA,August,No Deposit     ,Transient-Party,57,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,203,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,83,2017,34,21,0,0
PRT,Online TA,August,No Deposit     ,Transient,212,2017,34,21,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,210,2017,33,19,1,0
PRT,Online TA,August,No Deposit     ,Transient-Party,0,2017,34,25,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,244,2017,33,15,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,13,2017,33,14,0,0
ESP,Online TA,August,No Deposit     ,Transient,197,2017,33,18,0,0
AUT,Online TA,August,No Deposit     ,Transient,218,2017,33,15,0,0
ESP,Online TA,August,No Deposit     ,Transient,124,2017,33,16,0,0
FRA,Online TA,August,No Deposit     ,Transient,10,2017,34,22,0,0
PRT,Online TA,August,No Deposit     ,Transient,353,2017,34,25,0,1
PRT,Direct,August,No Deposit     ,Transient,127,2017,33,18,1,0
PRT,Direct,August,No Deposit     ,Transient,127,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,55,2017,34,22,0,0
PRT,Offline TA/TO,August,No Deposit     ,Contract,150,2017,33,18,0,0
IRL,Offline TA/TO,August,No Deposit     ,Contract,134,2017,33,15,0,0
PRT,Direct,August,No Deposit     ,Transient,21,2017,34,22,1,0
PRT,Online TA,August,No Deposit     ,Transient,187,2017,33,14,0,0
PRT,Online TA,August,No Deposit     ,Transient,42,2017,34,21,0,0
ESP,Online TA,August,No Deposit     ,Transient,12,2017,34,21,0,0
IRL,Online TA,August,No Deposit     ,Transient,65,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,342,2017,34,20,0,0
PRT,Corporate,August,No Deposit     ,Transient,33,2017,34,23,0,0
CN,Online TA,August,No Deposit     ,Transient,18,2017,34,21,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,81,2017,33,18,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,288,2017,33,15,0,0
PRT,Online TA,August,No Deposit     ,Transient,160,2017,33,18,0,0
GBR,Online TA,August,No Deposit     ,Transient,191,2017,34,21,0,0
PRT,Direct,August,No Deposit     ,Transient,177,2017,33,19,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,199,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,84,2017,34,20,0,0
PRT,Direct,August,No Deposit     ,Transient,6,2017,35,31,0,1
GBR,Offline TA/TO,August,No Deposit     ,Contract,178,2017,33,18,0,0
PRT,Direct,August,No Deposit     ,Transient,25,2017,34,22,0,0
PRT,Online TA,August,No Deposit     ,Transient,20,2017,34,22,0,0
ESP,Direct,August,No Deposit     ,Transient,47,2017,34,23,0,0
PRT,Online TA,August,No Deposit     ,Transient,169,2017,34,20,1,0
PRT,Online TA,August,No Deposit     ,Transient,169,2017,34,20,0,0
PRT,Online TA,August,No Deposit     ,Transient,105,2017,34,20,1,0
PRT,Online TA,August,No Deposit     ,Transient,62,2017,34,21,0,0
NLD,Online TA,August,No Deposit     ,Transient,188,2017,33,16,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,189,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient,155,2017,33,17,1,0
FRA,Online TA,August,No Deposit     ,Transient,172,2017,33,17,0,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,34,23,0,0
GBR,Online TA,August,No Deposit     ,Transient,16,2017,34,22,1,0
COL,Online TA,August,No Deposit     ,Transient,23,2017,34,22,0,0
FRA,Direct,August,No Deposit     ,Transient,189,2017,32,12,0,0
CN,Offline TA/TO,August,No Deposit     ,Transient,258,2017,34,20,0,0
ESP,Online TA,August,No Deposit     ,Transient,309,2017,34,21,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,247,2017,33,16,0,0
FRA,Direct,August,No Deposit     ,Transient,189,2017,32,12,1,0
CN,Offline TA/TO,August,No Deposit     ,Transient,184,2017,34,20,0,0
GBR,Online TA,August,No Deposit     ,Transient,75,2017,34,22,0,0
AUS,Online TA,August,No Deposit     ,Transient,199,2017,33,19,0,0
ESP,Direct,August,No Deposit     ,Transient,4,2017,33,19,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,94,2017,33,14,0,0
ESP,Online TA,August,No Deposit     ,Transient,295,2017,34,20,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,247,2017,33,16,0,0
GBR,Online TA,August,No Deposit     ,Transient-Party,342,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient,7,2017,34,21,0,0
ROU,Online TA,August,No Deposit     ,Transient,18,2017,33,19,0,0
AGO,Direct,August,No Deposit     ,Transient,0,2017,34,24,0,1
ESP,Online TA,August,No Deposit     ,Transient,82,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient,3,2017,34,23,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,119,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,19,2017,34,21,0,0
PRT,Corporate,August,No Deposit     ,Transient,37,2017,34,23,0,0
FRA,Online TA,August,No Deposit     ,Transient,172,2017,33,17,0,0
PRT,Online TA,August,No Deposit     ,Transient,1,2017,34,22,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,223,2017,33,17,0,0
GBR,Online TA,August,No Deposit     ,Transient,290,2017,34,20,0,0
GBR,Online TA,August,No Deposit     ,Transient-Party,342,2017,33,17,0,0
CN,Offline TA/TO,August,No Deposit     ,Transient,272,2017,34,20,0,0
CHE,Online TA,August,No Deposit     ,Transient,1,2017,34,23,0,0
CN,Offline TA/TO,August,No Deposit     ,Transient,178,2017,34,20,0,0
ESP,Online TA,August,No Deposit     ,Transient,1,2017,34,23,0,0
PRT,Offline TA/TO,August,No Deposit     ,Contract,12,2017,33,13,0,0
PRT,Online TA,August,No Deposit     ,Transient,211,2017,33,17,1,0
BEL,Online TA,August,No Deposit     ,Transient,79,2017,33,18,1,0
PRT,Direct,August,No Deposit     ,Transient-Party,217,2017,33,16,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,203,2017,33,17,0,0
ESP,Direct,August,No Deposit     ,Transient,9,2017,34,22,1,0
FRA,Online TA,July,No Deposit     ,Transient,149,2017,30,25,0,0
ESP,Online TA,August,No Deposit     ,Transient,4,2017,34,21,0,0
NLD,Online TA,August,No Deposit     ,Transient,3,2017,34,21,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,199,2017,33,15,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,185,2017,33,13,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,186,2017,32,12,0,0
ESP,Online TA,August,No Deposit     ,Transient,22,2017,33,19,0,0
PRT,Direct,August,No Deposit     ,Transient,217,2017,33,16,0,0
ESP,Direct,August,No Deposit     ,Transient,0,2017,34,22,0,0
BRA,Online TA,August,No Deposit     ,Transient,12,2017,34,21,0,0
FRA,Offline TA/TO,August,No Deposit     ,Transient,160,2017,33,17,0,0
USA,Offline TA/TO,August,No Deposit     ,Transient,194,2017,33,19,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,186,2017,32,12,0,0
CHE,Direct,August,No Deposit     ,Transient,0,2017,34,22,0,0
ESP,Online TA,August,No Deposit     ,Transient,19,2017,34,21,0,0
GBR,Online TA,August,No Deposit     ,Transient,45,2017,34,21,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,3,2017,34,26,0,1
PRT,Direct,August,No Deposit     ,Transient,13,2017,33,18,1,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,144,2017,33,16,0,0
PRT,Direct,August,No Deposit     ,Transient,13,2017,33,17,1,0
PRT,Direct,August,No Deposit     ,Transient-Party,217,2017,33,16,0,0
PRT,Online TA,August,No Deposit     ,Transient,150,2017,33,16,0,0
FRA,Offline TA/TO,August,No Deposit     ,Transient,160,2017,33,17,0,0
USA,Online TA,August,No Deposit     ,Transient,17,2017,34,26,0,1
PRT,Online TA,August,No Deposit     ,Transient,172,2017,32,10,0,0
IRL,Online TA,August,No Deposit     ,Transient,330,2017,34,20,0,0
ESP,Online TA,August,No Deposit     ,Transient,183,2017,33,16,0,0
FRA,Online TA,August,No Deposit     ,Transient,38,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,1,2017,34,20,0,0
ESP,Direct,August,No Deposit     ,Transient,30,2017,34,21,1,0
PRT,Complementary,August,No Deposit     ,Transient,4,2017,34,20,0,0
PRT,Direct,August,No Deposit     ,Transient,227,2017,33,16,0,0
ESP,Online TA,August,No Deposit     ,Transient,118,2017,33,17,0,0
IRL,Online TA,August,No Deposit     ,Transient,189,2017,33,13,0,0
PRT,Direct,August,No Deposit     ,Transient,4,2017,34,21,1,0
ESP,Online TA,August,No Deposit     ,Transient,29,2017,33,16,0,0
PRT,Direct,August,No Deposit     ,Transient,27,2017,33,19,0,0
BRA,Online TA,August,No Deposit     ,Transient-Party,227,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,7,2017,33,17,0,0
GBR,Online TA,August,No Deposit     ,Transient,87,2017,33,17,0,0
PRT,Direct,August,No Deposit     ,Transient,274,2017,33,16,1,0
IRL,Online TA,August,No Deposit     ,Transient,8,2017,33,17,0,0
PRT,Online TA,August,No Deposit     ,Transient,226,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,104,2017,33,17,0,0
PRT,Direct,August,No Deposit     ,Transient,142,2017,32,12,1,0
PRT,Direct,August,No Deposit     ,Transient,8,2017,35,29,0,1
ESP,Online TA,August,No Deposit     ,Transient,19,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient,249,2017,33,17,0,0
BRA,Online TA,August,No Deposit     ,Transient-Party,227,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,3,2017,34,22,0,1
PRT,Direct,August,No Deposit     ,Transient,227,2017,33,16,0,0
USA,Online TA,August,No Deposit     ,Transient,28,2017,34,20,0,0
IRL,Online TA,August,No Deposit     ,Transient,59,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,21,2017,34,20,0,0
DEU,Online TA,August,No Deposit     ,Transient,238,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,20,2017,33,19,0,0
PRT,Direct,August,No Deposit     ,Transient,5,2017,34,21,1,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,70,2017,33,15,0,0
PRT,Online TA,August,No Deposit     ,Transient,69,2017,33,16,0,0
BRA,Online TA,August,No Deposit     ,Transient,3,2017,33,19,1,0
ESP,Online TA,August,No Deposit     ,Transient,76,2017,33,16,0,0
PRT,Direct,August,No Deposit     ,Transient,41,2017,33,18,1,0
PRT,Online TA,August,No Deposit     ,Transient,256,2017,32,7,0,0
PRT,Direct,August,No Deposit     ,Transient,29,2017,35,29,0,1
GBR,Online TA,August,No Deposit     ,Transient,103,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,12,2017,33,16,0,0
PRT,Direct,August,No Deposit     ,Transient-Party,8,2017,33,17,1,0
FRA,Direct,August,No Deposit     ,Transient,182,2017,33,14,0,0
ITA,Online TA,August,No Deposit     ,Transient,1,2017,33,17,0,0
GBR,Online TA,August,No Deposit     ,Transient,53,2017,33,14,0,0
ESP,Online TA,August,No Deposit     ,Transient,7,2017,33,16,1,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,60,2017,32,11,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,194,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient-Party,8,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,212,2017,33,17,0,0
GEO,Online TA,August,No Deposit     ,Transient,188,2017,32,7,0,0
GBR,Online TA,August,No Deposit     ,Transient,194,2017,33,14,0,0
PRT,Online TA,August,No Deposit     ,Transient,0,2017,34,20,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,212,2017,33,17,0,0
POL,Online TA,August,No Deposit     ,Transient,16,2017,33,15,0,0
DEU,Online TA,August,No Deposit     ,Transient-Party,202,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,25,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,64,2017,33,16,0,0
ESP,Direct,August,No Deposit     ,Transient,0,2017,34,20,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,25,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,33,2017,33,18,1,0
PRT,Online TA,August,No Deposit     ,Transient,197,2017,33,16,1,0
PRT,Online TA,August,No Deposit     ,Transient,1,2017,33,18,0,0
GBR,Online TA,August,No Deposit     ,Transient,3,2017,33,17,0,0
IRL,Offline TA/TO,August,No Deposit     ,Contract,67,2017,32,11,0,0
ESP,Online TA,August,No Deposit     ,Transient,367,2017,33,14,1,0
DEU,Online TA,August,No Deposit     ,Transient-Party,202,2017,33,19,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,33,2017,33,18,1,0
ESP,Online TA,August,No Deposit     ,Transient,194,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient,29,2017,35,29,0,1
GBR,Online TA,August,No Deposit     ,Transient,166,2017,32,10,0,0
ESP,Online TA,August,No Deposit     ,Transient,3,2017,34,20,0,0
PRT,Online TA,August,No Deposit     ,Transient,194,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient,250,2017,32,6,1,0
DEU,Offline TA/TO,August,No Deposit     ,Transient,201,2017,33,13,0,0
BRA,Online TA,August,No Deposit     ,Transient,25,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,2,2017,33,19,1,0
ESP,Online TA,August,No Deposit     ,Transient,88,2017,33,18,0,0
PRT,Offline TA/TO,August,No Deposit     ,Group,25,2017,32,6,0,0
ZAF,Online TA,August,No Deposit     ,Transient,2,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,69,2017,33,17,0,0
USA,Direct,August,No Deposit     ,Transient,176,2017,33,18,0,0
IRL,Offline TA/TO,August,No Deposit     ,Contract,163,2017,32,10,0,0
ESP,Online TA,August,No Deposit     ,Transient,280,2017,33,15,0,0
PRT,Online TA,August,No Deposit     ,Transient,24,2017,33,17,1,0
PRT,Online TA,August,No Deposit     ,Transient,192,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient,156,2017,33,16,0,0
PRT,Direct,August,No Deposit     ,Transient,164,2017,33,13,1,0
PRT,Online TA,August,No Deposit     ,Transient,5,2017,34,20,0,1
ESP,Online TA,August,No Deposit     ,Transient,176,2017,32,12,0,0
PRT,Online TA,August,No Deposit     ,Transient,5,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,338,2017,32,9,0,0
ITA,Online TA,August,No Deposit     ,Transient,63,2017,33,18,0,0
PRT,Direct,August,No Deposit     ,Transient,250,2017,32,6,1,0
PRT,Direct,August,No Deposit     ,Transient,223,2017,33,13,0,0
ROU,Offline TA/TO,August,No Deposit     ,Transient,32,2017,33,13,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,206,2017,33,13,1,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,94,2017,33,13,0,0
ITA,Online TA,August,No Deposit     ,Transient,70,2017,33,17,0,0
ESP,Direct,August,No Deposit     ,Transient,43,2017,33,15,1,0
PRT,Direct,August,No Deposit     ,Transient,13,2017,33,14,0,0
GBR,Online TA,August,No Deposit     ,Transient,21,2017,33,17,0,0
GBR,Offline TA/TO,August,No Deposit     ,Group,29,2017,32,10,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,206,2017,33,13,0,0
PRT,Direct,August,No Deposit     ,Transient,178,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient,156,2017,33,16,0,0
PRT,Online TA,August,No Deposit     ,Transient,168,2017,33,16,0,0
PRT,Online TA,August,No Deposit     ,Transient,152,2017,33,18,1,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,242,2017,32,12,0,0
PRT,Online TA,August,No Deposit     ,Group,45,2017,33,19,0,0
ESP,Online TA,August,No Deposit     ,Transient,32,2017,32,9,0,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,34,20,1,0
IRL,Online TA,August,No Deposit     ,Transient,193,2017,33,17,0,0
IRL,Offline TA/TO,August,No Deposit     ,Contract,163,2017,32,10,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,324,2017,31,5,0,0
PRT,Direct,August,No Deposit     ,Transient,59,2017,33,14,0,0
PRT,Online TA,August,No Deposit     ,Transient-Party,96,2017,32,12,0,0
USA,Online TA,August,No Deposit     ,Transient,6,2017,33,17,0,0
PRT,Direct,August,No Deposit     ,Transient,24,2017,33,18,0,0
PRT,Direct,August,No Deposit     ,Transient,192,2017,32,12,1,0
USA,Online TA,August,No Deposit     ,Transient,19,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,56,2017,33,18,0,0
GBR,Online TA,August,No Deposit     ,Transient,205,2017,33,18,1,0
PRT,Online TA,August,No Deposit     ,Transient-Party,96,2017,32,12,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,56,2017,33,18,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,23,2017,33,16,0,0
PRT,Online TA,August,No Deposit     ,Transient,254,2017,32,12,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,200,2017,32,12,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,4,2017,32,9,1,0
IRN,Online TA,August,No Deposit     ,Transient,17,2017,33,16,0,0
PRT,Online TA,August,No Deposit     ,Transient,50,2017,32,12,0,0
PRT,Corporate,August,No Deposit     ,Transient,11,2017,33,18,0,0
PRT,Online TA,August,No Deposit     ,Transient,365,2017,33,15,0,0
FRA,Direct,August,No Deposit     ,Transient,50,2017,33,14,1,0
PRT,Direct,August,No Deposit     ,Transient,215,2017,33,13,1,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,33,17,0,0
PRT,Direct,August,No Deposit     ,Transient,36,2017,33,15,1,0
GBR,Online TA,August,No Deposit     ,Transient,207,2017,33,14,1,0
USA,Online TA,August,No Deposit     ,Transient,24,2017,33,18,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,163,2017,32,12,1,0
PRT,Online TA,August,No Deposit     ,Transient,223,2017,33,13,0,0
ESP,Direct,August,No Deposit     ,Transient,197,2017,32,12,0,0
PRT,Online TA,August,No Deposit     ,Transient,188,2017,32,8,0,0
LUX,Online TA,August,No Deposit     ,Transient,163,2017,32,12,0,0
PRT,Online TA,August,No Deposit     ,Transient,3,2017,33,18,0,0
PRT,Direct,August,No Deposit     ,Transient,38,2017,33,13,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,11,2017,32,12,0,0
PRT,Offline TA/TO,August,No Deposit     ,Contract,32,2017,33,14,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient,331,2017,32,12,0,0
GBR,Online TA,August,No Deposit     ,Transient,264,2017,32,12,0,0
ITA,Online TA,August,No Deposit     ,Transient,13,2017,35,31,0,1
PRT,Online TA,August,No Deposit     ,Transient,200,2017,33,14,0,0
FRA,Online TA,August,No Deposit     ,Transient,1,2017,33,18,0,0
ESP,Online TA,August,No Deposit     ,Transient,0,2017,33,17,0,0
CN,Online TA,August,No Deposit     ,Transient,15,2017,33,16,0,0
CHE,Online TA,August,No Deposit     ,Transient,223,2017,33,13,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,10,2017,32,11,0,0
PRT,Corporate,August,No Deposit     ,Transient,3,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,2,2017,33,17,0,0
DEU,Offline TA/TO,August,No Deposit     ,Transient,215,2017,32,8,0,0
DEU,Offline TA/TO,August,No Deposit     ,Transient,215,2017,32,8,0,0
PRT,Online TA,August,No Deposit     ,Transient,320,2017,33,14,1,0
USA,Online TA,August,No Deposit     ,Transient,77,2017,33,16,0,0
GBR,Offline TA/TO,August,No Deposit     ,Group,26,2017,32,7,0,0
PRT,Direct,August,No Deposit     ,Transient,189,2017,32,12,0,0
USA,Online TA,August,No Deposit     ,Transient,77,2017,33,16,0,0
AUS,Online TA,August,No Deposit     ,Transient,40,2017,33,14,0,0
PRT,Direct,August,No Deposit     ,Transient-Party,2,2017,33,16,0,0
NOR,Online TA,August,No Deposit     ,Transient,1,2017,33,17,0,0
GBR,Offline TA/TO,August,No Deposit     ,Contract,10,2017,32,11,0,0
ITA,Online TA,August,No Deposit     ,Transient,17,2017,33,17,0,0
ESP,Online TA,August,No Deposit     ,Transient,33,2017,33,14,1,0
FRA,Online TA,August,No Deposit     ,Transient-Party,210,2017,33,14,0,0
